Gene,SNAP-a
AC091925.2,1.27244E-05
AC022167.1,1.27238E-05
VEGFD,1.2719E-05
AP002748.1,1.27162E-05
SNORD113-6,1.27061E-05
AL031716.1,1.27022E-05
AC112219.1,1.27012E-05
AC092535.1,1.26906E-05
TAS2R31:TAS2R43,1.26845E-05
SNORD94,1.26792E-05
HIST1H2AD,1.26776E-05
TGIF2,1.26758E-05
NPIPB11:NPIPB2,1.26739E-05
IL9,1.26736E-05
AL512329.2,1.26728E-05
KIAA1324L,1.26722E-05
AC008429.3,1.26677E-05
ADGRF1,1.26657E-05
PDHA1,1.26533E-05
AK7:PLA2R1,1.26486E-05
RN7SL457P,1.26361E-05
IQSEC2,1.26361E-05
AC091152.4,1.26318E-05
LINC01633,1.26217E-05
KIF25-AS1,1.26216E-05
AC098476.1,1.26189E-05
RN7SL301P,1.26145E-05
TBC1D30,1.26112E-05
CALML6,1.26092E-05
OR52E8,1.26045E-05
SPAG8,1.25963E-05
IL17RC,1.25821E-05
AC107905.1,1.25683E-05
OPN1LW,1.25662E-05
BACH2,1.25601E-05
AL606760.1,1.25541E-05
AC079174.1,1.2553E-05
AC114730.3,1.25479E-05
AC005013.1,1.25473E-05
HOXD1,1.25468E-05
TRIM31,1.25418E-05
AC012513.3,1.25411E-05
AP003390.1,1.25332E-05
BUD13,1.25331E-05
RBM28,1.25315E-05
RN7SL864P,1.25276E-05
ARHGAP11B,1.25263E-05
RHOBTB2,1.25161E-05
WDR4,1.25161E-05
RNU11,1.25158E-05
C19orf57,1.25155E-05
AC138696.1,1.25087E-05
ANKRD66,1.25019E-05
ZBTB39,1.24994E-05
AC009123.1,1.24978E-05
AC022762.1,1.24971E-05
AC013402.2,1.24893E-05
AC118553.2,1.24877E-05
AC011455.2,1.24793E-05
AC090921.1:LINC00871,1.24748E-05
AL157371.3,1.24704E-05
AC116609.2,1.24682E-05
PXMP4,1.24641E-05
AC007292.2,1.24621E-05
CXorf57,1.24567E-05
ITGB7,1.24556E-05
CCDC168,1.24547E-05
AC099681.1,1.24538E-05
MICALCL,1.24535E-05
AL352979.2,1.24521E-05
SPATA3-AS1,1.24484E-05
AC008434.1,1.24409E-05
AL133268.4,1.24392E-05
AC090948.1,1.24126E-05
AL138916.1,1.24115E-05
FLJ42393,1.24073E-05
AC024933.1,1.24071E-05
NOS2,1.24044E-05
CTSK,1.24008E-05
TAS2R14,1.23918E-05
LINC01307,1.23902E-05
ATP2B2-IT1,1.23759E-05
AC097501.2,1.23737E-05
AC091078.3,1.23625E-05
SMIM10L2B-AS1,1.23544E-05
HCP5B,1.2353E-05
SETD1A,1.23434E-05
AC125257.2,1.23419E-05
AC092636.1,1.23374E-05
AC159540.2:LINC00342,1.23273E-05
AL096677.1,1.23236E-05
AC106820.3,1.23214E-05
AC243547.2,1.23131E-05
LINC00524,1.23069E-05
SNORD8,1.23025E-05
AP003100.1,1.22993E-05
AC099518.6,1.22847E-05
RLF,1.2272E-05
AC009032.1,1.22703E-05
MIR663AHG,1.2258E-05
AC073530.2,1.22505E-05
AC093734.1,1.22501E-05
SNORD116-29,1.22491E-05
AC009075.1,1.22456E-05
AC124784.1,1.22284E-05
RN7SL230P,1.22241E-05
AC005786.2,1.22198E-05
AL591686.1,1.22178E-05
AC117505.1,1.2215E-05
AC009268.2,1.2211E-05
AC025822.1,1.22105E-05
AL031005.1,1.22073E-05
WDR7-OT1,1.2203E-05
HOGA1,1.21939E-05
SNORA73B,1.21833E-05
RNA5SP355,1.21739E-05
LINC02195,1.21629E-05
GOLGA8K:GOLGA8Q,1.21569E-05
COL18A1-AS2,1.21508E-05
KDM2A,1.21371E-05
RNU6-242P,1.2129E-05
AC087463.3,1.21204E-05
AC078929.1,1.21164E-05
SYNE1-AS1,1.21148E-05
C14orf93,1.20992E-05
AC243756.1,1.20985E-05
AC005479.2,1.20935E-05
ANXA2R,1.20857E-05
AC080075.1,1.20702E-05
AC009269.5,1.20514E-05
AC024958.1,1.20506E-05
AL135937.1,1.20454E-05
WDR36,1.20432E-05
LINC00370,1.20387E-05
SRD5A2,1.20349E-05
LINC00641,1.20335E-05
PDCD2L,1.20304E-05
LINC01123,1.20242E-05
ZC2HC1B,1.20128E-05
AC004925.1,1.20046E-05
AC087190.3,1.1994E-05
RSF1-IT2,1.19883E-05
ADAMTS14,1.19833E-05
ANKRD20A2,1.19807E-05
RNU6-1285P,1.19757E-05
MRLN,1.1974E-05
AC119800.1,1.19635E-05
AC104820.1,1.19623E-05
DZIP1L,1.19486E-05
AC026108.1,1.19477E-05
AC040174.2,1.19382E-05
TMPPE,1.19381E-05
AC113347.4,1.1923E-05
AC068189.1,1.19084E-05
AC010425.1,1.19068E-05
AC092652.1,1.19021E-05
RDH16,1.18932E-05
GVQW1,1.18878E-05
RN7SKP241,1.18871E-05
TACR3,1.1838E-05
CARD9,1.18357E-05
AC022726.1,1.18314E-05
GPATCH3,1.18214E-05
AC104024.1,1.18189E-05
FBXW12,1.181E-05
AC087783.1,1.18045E-05
AC093821.1,1.18016E-05
EHMT2-AS1,1.18003E-05
TBX15,1.17998E-05
AC010997.2,1.17947E-05
BAAT,1.17881E-05
AP000255.1,1.1788E-05
SNORD62A:SNORD62B,1.17861E-05
C3orf20,1.17823E-05
AC090617.8,1.17812E-05
AC107882.1,1.17731E-05
FAM170B-AS1,1.17707E-05
LINC01691,1.17649E-05
KCNK16,1.17641E-05
RNU1-103P,1.17626E-05
AC137834.2,1.17573E-05
AC093599.1,1.17561E-05
GS1-600G8.3,1.17556E-05
CTNNA3,1.17454E-05
IDI2,1.17426E-05
DCAF1,1.17373E-05
AC022031.1,1.17363E-05
STPG3,1.1727E-05
CAND1,1.17266E-05
AC022784.7,1.17258E-05
IBA57-AS1,1.17218E-05
AC010975.1,1.17185E-05
MIR3615,1.17148E-05
AL162591.3,1.17092E-05
LCOR,1.1702E-05
LINC00940,1.16806E-05
PPEF1,1.16742E-05
AL138921.2,1.16678E-05
TGIF2-C20orf24,1.16615E-05
AC005552.1,1.16499E-05
AL442067.2,1.16462E-05
RNVU1-2,1.16413E-05
Six3os1_2,1.16388E-05
AL121885.2,1.16243E-05
AL133445.2,1.1623E-05
AK2,1.16228E-05
AP001092.1,1.16224E-05
RNU6-1251P,1.16154E-05
AP000365.1:Z98749.1,1.16154E-05
C11orf54,1.1611E-05
AC008770.3,1.16101E-05
AC012173.1,1.16011E-05
AP001178.2,1.15962E-05
ARPP21,1.15883E-05
AC003973.2,1.15844E-05
AP002008.3,1.15821E-05
KCNQ1-AS1,1.15803E-05
AP001351.1,1.15739E-05
SLC35A5,1.15704E-05
AC012442.1,1.15674E-05
C12orf76,1.15639E-05
AC099542.1,1.15632E-05
TMX2-CTNND1,1.15623E-05
AC108681.1,1.15558E-05
AC055855.2,1.15531E-05
RNU6-1046P,1.15512E-05
GCNA,1.15453E-05
RNU6-708P,1.15451E-05
LINC02085,1.15431E-05
KIAA1211,1.15417E-05
AC068492.1,1.15405E-05
AL133371.1,1.15275E-05
AL157871.2,1.15255E-05
AC099568.1,1.15214E-05
AL139230.1,1.15162E-05
RNU6-1055P,1.1515E-05
AC113410.2,1.15127E-05
AC015909.2,1.1497E-05
AL139241.1,1.14886E-05
AC087292.1,1.14873E-05
CTDNEP1:GRAMD1C,1.14844E-05
GOLGA8K:GOLGA8T,1.14839E-05
AC009630.2,1.14788E-05
EARS2,1.14712E-05
Z98749.3:ZNF217,1.14622E-05
MST1,1.14534E-05
RN7SL145P,1.14412E-05
ADGRF2,1.14404E-05
AL355314.2,1.14399E-05
AL513314.1,1.14381E-05
AL358452.1,1.14248E-05
AC015802.1,1.1423E-05
SMAD6,1.14212E-05
RNU6-1127P,1.14117E-05
AL353784.1,1.1398E-05
AC053513.1,1.1388E-05
PLEKHM2,1.13776E-05
AC015688.5,1.13769E-05
SBF2,1.1359E-05
SLC6A4,1.13535E-05
SNHG4,1.13479E-05
MAFTRR,1.13477E-05
RNU6-564P,1.1339E-05
AL121872.1,1.13374E-05
RNU6-834P,1.13325E-05
ZNF140,1.13322E-05
RN7SL32P,1.13145E-05
AC096677.1,1.12978E-05
RNU6-65P,1.12975E-05
CHORDC1:LPIN2,1.12912E-05
FSCN3,1.12904E-05
MIRLET7BHG,1.12762E-05
RNU7-45P,1.12756E-05
AC090948.3,1.12729E-05
AL157932.1,1.12728E-05
SNORA53,1.12713E-05
LINC01773,1.12706E-05
AC007731.5,1.12699E-05
TBC1D3:TBC1D3K,1.12656E-05
LINC01160,1.12654E-05
AC097372.5,1.12635E-05
POLR2A,1.12627E-05
AL080313.1,1.1258E-05
DHDH,1.12554E-05
RNU6-760P,1.12503E-05
C19orf54,1.12465E-05
GOLGA8O:GOLGA8Q,1.12451E-05
AL035425.1,1.12439E-05
AP002770.1,1.12389E-05
AC097382.1,1.12337E-05
SH2D1A,1.12326E-05
RABIF,1.12291E-05
LINC00395,1.1229E-05
PACSIN3,1.12268E-05
AL137186.1,1.12255E-05
AL592078.1,1.12221E-05
SLC31A1,1.12147E-05
AL589986.1,1.12134E-05
LINC01222,1.11973E-05
AL157902.2,1.11926E-05
XAGE2,1.11921E-05
ABHD14B,1.11888E-05
MYLK,1.1181E-05
PAN3-AS1,1.11808E-05
AL121757.1,1.11804E-05
SIRPB1,1.11756E-05
AC098848.1,1.11656E-05
AL136985.2,1.11578E-05
AL023875.1,1.11558E-05
AP000356.2,1.11447E-05
NBPF19:NOTCH2,1.11443E-05
AC012317.2,1.11422E-05
ZNF124,1.11419E-05
AC012613.2,1.11412E-05
AL033543.1,1.11407E-05
AC021074.3,1.11365E-05
AC104574.1,1.11318E-05
AC097460.3,1.11313E-05
AC244517.1,1.11211E-05
AC015871.4,1.11198E-05
AC040918.1,1.11106E-05
AC079753.1,1.11105E-05
AC011899.2,1.10892E-05
RNU6-398P,1.10755E-05
AL356753.1,1.10678E-05
FAM66C:FAM66D,1.10632E-05
AC011700.1,1.1062E-05
AL132821.1,1.10507E-05
LINC02365,1.10489E-05
RN7SL652P,1.10462E-05
LINC00456,1.10348E-05
AC025674.2,1.10249E-05
AL359538.1:TPTE2,1.10247E-05
WDFY2,1.10201E-05
AC002472.1,1.10127E-05
AC116535.1,1.10109E-05
FOLH1,1.10103E-05
AC007614.5,1.10059E-05
LINC01209,1.10008E-05
LINC00444,1.09903E-05
HTR3E-AS1,1.09901E-05
ITIH4-AS1,1.09888E-05
AL445288.1,1.09836E-05
TSSK1B,1.09745E-05
L34079.2,1.09705E-05
AL009172.2,1.09532E-05
N6AMT1,1.09474E-05
AC068254.2,1.09386E-05
DAZ4,1.09378E-05
FOXD4:FOXD4L1,1.09286E-05
STXBP3,1.09112E-05
AC007950.1,1.09095E-05
THOC7-AS1,1.09068E-05
AP000289.1,1.09032E-05
AP005202.2,1.09031E-05
AL391262.2,1.08928E-05
AC024257.1:CCL28,1.08868E-05
AC010680.2,1.08865E-05
HAUS1,1.08731E-05
AL031666.3,1.08567E-05
AP000873.4,1.08566E-05
LINC02280,1.0851E-05
ESRRA,1.08436E-05
RAB33B,1.08407E-05
AC027335.2,1.08342E-05
AC005740.4,1.08285E-05
AC007179.2,1.08274E-05
AP001271.1,1.08218E-05
AC009039.1,1.08197E-05
AJ011931.1,1.08077E-05
AC104794.1,1.08066E-05
FCGR3A:FCGR3B,1.08024E-05
AL358933.1,1.08008E-05
AC114730.2,1.07988E-05
ZNF350-AS1,1.07955E-05
USP42,1.07927E-05
SAMD8,1.07721E-05
ZFC3H1,1.07713E-05
RN7SL165P,1.07688E-05
CECR3,1.0765E-05
AC124045.1,1.07487E-05
RN7SL162P,1.07381E-05
BNC1,1.07273E-05
RN7SL12P,1.07169E-05
SNORD114-23,1.07063E-05
AC037450.1,1.06986E-05
RNU6-1054P,1.06849E-05
AP000317.1,1.06839E-05
GDNF,1.06804E-05
LINC00366,1.06767E-05
AC008395.1,1.067E-05
TRMT5,1.06607E-05
RNU6-1086P,1.06605E-05
LINC01832,1.06554E-05
CCNA2:KCNIP2-AS1,1.06493E-05
FAM25C,1.06466E-05
IFIH1,1.06412E-05
AL356020.1,1.06284E-05
AC092068.1,1.06279E-05
AC009102.2,1.06045E-05
AC004590.1,1.05974E-05
LINC01812,1.05966E-05
SSMEM1,1.05891E-05
AC012368.2,1.05889E-05
AC006141.1,1.05883E-05
RNA5SP187,1.05838E-05
AC100818.1,1.05704E-05
TXNDC12,1.05679E-05
AL357033.3,1.05673E-05
AL117192.1,1.05648E-05
BFSP2-AS1,1.0555E-05
AP000943.4,1.05495E-05
AL022238.4,1.0549E-05
AC079416.3,1.05359E-05
C12orf45,1.05352E-05
AC010247.1,1.0531E-05
AC010891.1:LINC00280,1.05297E-05
AP001605.1,1.05245E-05
AL034550.1,1.05211E-05
ZNF226,1.05168E-05
SNORD3B-1:SNORD3B-2,1.0512E-05
GPR78,1.05096E-05
AL512638.2,1.05032E-05
C2orf54,1.05007E-05
AC008761.2,1.05005E-05
AC092747.4,1.04975E-05
AP000350.7,1.04896E-05
LINC00942,1.04871E-05
OPHN1:PGK1,1.0487E-05
LINC02330,1.04854E-05
AL390961.3,1.0482E-05
LINC01682,1.04725E-05
LINC00387,1.04648E-05
ZNF221,1.04621E-05
AC022634.2,1.04603E-05
AC011474.2,1.04583E-05
LINC02259,1.04566E-05
AC111152.2,1.04475E-05
AL355916.1,1.04402E-05
AC098679.4,1.0437E-05
TERC,1.04257E-05
AC010889.1,1.04172E-05
HERC3,1.04152E-05
AC005476.2,1.04064E-05
AC079031.1,1.04007E-05
MIR1284,1.03987E-05
GID4,1.03918E-05
AL110115.1,1.03799E-05
AC104662.1,1.03698E-05
MOGAT3,1.03649E-05
FOXN3-AS2,1.03614E-05
ACTL7A,1.03592E-05
AC109927.2,1.03553E-05
AC105206.1,1.03519E-05
RN7SL477P,1.03434E-05
AC055878.1,1.03417E-05
KIAA0391,1.0331E-05
PHACTR3,1.03272E-05
RNU2-45P,1.03174E-05
TMEM86B,1.03162E-05
AC048382.1,1.03056E-05
ERC2-IT1,1.0293E-05
RN7SL559P,1.02882E-05
AC010789.1,1.02864E-05
GDF5,1.02854E-05
AL158817.1,1.02811E-05
CDCP2,1.02781E-05
RNU6-926P,1.02777E-05
AC012363.1,1.02743E-05
KRT14,1.02722E-05
CEACAM6,1.02644E-05
AC108136.1,1.02604E-05
EME1,1.02599E-05
PCBP2-OT1,1.0259E-05
AC099062.1,1.02565E-05
LURAP1L-AS1,1.0256E-05
LINC02372,1.02537E-05
AC008741.2,1.02499E-05
HTR6,1.0246E-05
MAGEA8,1.02437E-05
DIS3,1.02413E-05
VSTM5,1.02356E-05
RNY3P12,1.0231E-05
EXOC3L4,1.02267E-05
AC026471.1,1.0217E-05
HNRNPLL,1.02025E-05
SLC35E2,1.01998E-05
SERF1B,1.01932E-05
AC004584.3,1.01858E-05
AL133384.2,1.01858E-05
INTS4,1.01831E-05
HBA2,1.01747E-05
AL031587.5,1.01641E-05
AC007608.4,1.01614E-05
MORC2,1.01533E-05
AC010883.1,1.01513E-05
LIME1,1.01483E-05
ZNF439:ZNF69,1.0144E-05
SSX7,1.01393E-05
MNX1-AS1,1.01373E-05
AC004148.1,1.01365E-05
PLS3-AS1,1.01281E-05
AC027682.5,1.0125E-05
SNORD116-23,1.01239E-05
AP000679.1,1.012E-05
AC011483.2,1.01189E-05
AL078590.2,1.01179E-05
AL356966.1,1.0117E-05
AC092078.2,1.01113E-05
RNU6-301P,1.01077E-05
LINC02018,1.01069E-05
AC090643.1,1.01069E-05
AL589765.7,1.00987E-05
CDH16,1.00927E-05
AC006003.1,1.00924E-05
AC126763.1,1.00894E-05
AL157871.5,1.00857E-05
AC009269.6,1.00845E-05
LINC01607,1.00734E-05
AC027575.2,1.00568E-05
RNVU1-19,1.00514E-05
AC034236.3,1.00484E-05
AL161729.3,1.00471E-05
LINC01841,1.00449E-05
SLIT2-IT1,1.00448E-05
AC110011.1,1.00369E-05
AC018437.2,1.00328E-05
AC010336.1,1.003E-05
KRTAP5-8,1.00282E-05
AC063977.6,1.0021E-05
FAM87A:FAM87B,1.00165E-05
LINC01482,1.00127E-05
AC044810.2,1.00081E-05
AF196972.1,1.00056E-05
RN7SL797P,1.00055E-05
AC117500.3,9.99159E-06
AC010451.1,9.98962E-06
LINC02278,9.98489E-06
AL161935.3,9.98451E-06
AC008737.1,9.98224E-06
RN7SL258P,9.97707E-06
PKD1L1,9.97201E-06
ZNF333,9.97168E-06
AC138035.1:AL669831.3,9.97108E-06
AC012146.3,9.96799E-06
COL4A2,9.9667E-06
AC090673.2,9.95695E-06
ACSM2A:ACSM2B,9.9555E-06
ZIM3,9.94042E-06
SMUG1-AS1,9.9362E-06
PPP1R2P3,9.92075E-06
AC007938.4,9.91958E-06
RNU6-662P,9.91509E-06
MTMR7,9.91331E-06
AC105362.1,9.91122E-06
AL589666.2,9.91024E-06
AC037486.1:AC104830.1,9.91014E-06
ATG3,9.90935E-06
CLDN4,9.89941E-06
AC011462.4,9.89932E-06
MIR573,9.89809E-06
CCNT2-AS1,9.89383E-06
PSMC2,9.89183E-06
PCDHGB3,9.88993E-06
MCIDAS,9.88451E-06
AC108451.2,9.88301E-06
AC105935.2,9.87712E-06
AC012558.1,9.87188E-06
KNTC1,9.8657E-06
AC010463.2,9.84994E-06
AC007490.1,9.835E-06
AL109827.1,9.83009E-06
RNF185,9.82759E-06
NLRP2B,9.82391E-06
AC138466.4,9.81453E-06
MIR1262,9.81313E-06
AL139349.1,9.8105E-06
AC092332.1,9.80795E-06
AL807752.3,9.80116E-06
EXO5,9.80026E-06
AC024559.2,9.79843E-06
AC023283.1,9.79207E-06
Z99127.1,9.79132E-06
AP000721.1,9.79019E-06
RNY3P2,9.78077E-06
AL157400.4,9.77649E-06
HEMGN,9.77603E-06
PEX11A,9.77015E-06
AL596223.2,9.76957E-06
FAM166A,9.76944E-06
TAS2R31:TAS2R46,9.76507E-06
S1PR2,9.76391E-06
C17orf77,9.76356E-06
AL442125.1,9.75246E-06
Z82206.1,9.74477E-06
AC233263.6,9.74261E-06
RNU4-62P,9.73918E-06
AC244093.4,9.72879E-06
C5orf38,9.7277E-06
SNORD116-11,9.72698E-06
ZNF28:ZNF468,9.72182E-06
LSM6,9.71998E-06
AC110767.1,9.71692E-06
AC026310.3,9.71348E-06
URGCP-MRPS24,9.7096E-06
CEACAM16,9.7089E-06
AP000777.1,9.70804E-06
COA5,9.70514E-06
AC016903.2,9.70245E-06
AP000959.1,9.69948E-06
AC005006.1,9.69795E-06
ZBTB37,9.68934E-06
PTPN22,9.68846E-06
FCRL3,9.68613E-06
RN7SL846P,9.68578E-06
LINC00221,9.68317E-06
DHX30,9.67667E-06
AC074099.1,9.67523E-06
L3MBTL1,9.67175E-06
AC068580.3,9.67099E-06
C5orf56,9.66796E-06
AC116447.1,9.66735E-06
AC015967.1,9.66307E-06
PGM5P3-AS1:PGM5P4-AS1,9.65597E-06
TRIM31-AS1,9.65403E-06
AC060835.1,9.64852E-06
AC135507.1,9.64353E-06
AC020915.6,9.6391E-06
RN7SL385P,9.63489E-06
RN7SL719P,9.631E-06
AC092368.3,9.62522E-06
AC079322.1,9.61991E-06
RNU6-87P,9.61015E-06
AL445645.1,9.60033E-06
AC092135.1,9.59447E-06
AL138733.1,9.59227E-06
TP53AIP1,9.57416E-06
AGBL3,9.57347E-06
DNAJB13,9.5719E-06
AL451105.2,9.56855E-06
HBA1,9.56633E-06
SERPINA9,9.56257E-06
MMP21,9.55151E-06
RNU6-10P:RNU6-15P,9.55088E-06
AC012291.1,9.5459E-06
AC105339.4,9.54465E-06
ACAP2-IT1,9.54044E-06
CALHM3,9.53792E-06
BPIFA3,9.53751E-06
SMIM20,9.53627E-06
THRA1/BTR,9.5344E-06
AL590652.1,9.53417E-06
SMU1,9.53211E-06
AL137058.1,9.53042E-06
AP005019.1,9.52669E-06
CRYGA,9.52535E-06
TNNT1,9.51078E-06
RNU6-548P,9.50822E-06
BLZF1,9.50759E-06
ADCYAP1R1,9.50742E-06
AP005436.1,9.50339E-06
DMBT1,9.48705E-06
AL596188.1,9.48637E-06
DGCR8,9.47137E-06
AL356961.1,9.46552E-06
S100P,9.46405E-06
LINC02254,9.46344E-06
NDUFAF1,9.46123E-06
AC092718.8,9.45619E-06
SSBP1,9.45559E-06
LINC00498,9.45299E-06
AC008939.1,9.4488E-06
PAEP,9.44417E-06
AC024560.3,9.43948E-06
COLEC11,9.43893E-06
AC022148.1,9.43334E-06
AC116407.4,9.43326E-06
AC008581.1,9.43104E-06
AC012170.3,9.42299E-06
AC115676.1,9.41206E-06
LINCMD1,9.41124E-06
DHRS4:DHRS4L2,9.40932E-06
AC027682.4,9.40477E-06
DYNAP,9.38942E-06
AC012313.5,9.38213E-06
SPTBN5,9.37548E-06
LINC01047,9.37547E-06
AC117489.1,9.37069E-06
IFT46,9.36549E-06
AC108718.1,9.36441E-06
RN7SL775P,9.36126E-06
SNORA37,9.35439E-06
AC139792.3:LINC02241,9.35316E-06
RN7SL79P,9.34401E-06
AC016757.1,9.34155E-06
AC022211.2,9.33548E-06
AC092802.3,9.33292E-06
KIF25,9.33133E-06
AC004704.1,9.33005E-06
ABCC12,9.32427E-06
LINC00583,9.32135E-06
AC012184.3,9.31469E-06
AL359693.1,9.31468E-06
RN7SL434P,9.31275E-06
LINC01978,9.31194E-06
AC022405.1,9.31153E-06
ASIC4,9.30941E-06
AC135178.2,9.30713E-06
FAM159A,9.30257E-06
AC007342.1,9.30107E-06
ASIC3,9.29796E-06
AL136146.2,9.29608E-06
PCDHB1,9.29316E-06
HORMAD1,9.2923E-06
AC006115.1,9.2858E-06
PRR31,9.28225E-06
SEL1L2,9.27092E-06
AC068756.1,9.26786E-06
AC015574.1,9.2678E-06
AL353784.1:NEFM,9.26695E-06
IYD,9.26448E-06
TAF1,9.26391E-06
RNU6-505P,9.25412E-06
RNA5SP383,9.2507E-06
AC010335.1,9.24068E-06
AC089999.2,9.23962E-06
COG1,9.23618E-06
AC099684.3,9.2345E-06
KRT40,9.22367E-06
GATA5,9.22164E-06
MARVELD2,9.21922E-06
AC006238.1,9.21727E-06
AP001458.2,9.21569E-06
OR13A1,9.21149E-06
AL831711.1,9.20646E-06
GAGE12J:GAGE13,9.19867E-06
AC007106.1,9.19179E-06
PLD3,9.19041E-06
CYB5RL,9.18951E-06
AC024022.1,9.17983E-06
TSSK4,9.17642E-06
AP001269.2,9.17007E-06
CDRT8,9.16585E-06
NOL4L,9.16585E-06
AC004771.3,9.1633E-06
DSCC1,9.15929E-06
AC116914.1,9.14903E-06
LINC00261,9.13581E-06
AMTN,9.12814E-06
RAB40C,9.12802E-06
AC103809.1,9.12642E-06
AC130371.2,9.12566E-06
NUCB2,9.12064E-06
MKRN2,9.11609E-06
APH1B,9.11572E-06
TTC31,9.10394E-06
AC006299.1,9.10123E-06
AC137770.1,9.09791E-06
CDH3,9.09537E-06
PROKR1,9.09413E-06
AC005670.1,9.08471E-06
AL136501.1,9.07894E-06
PSMB2,9.0742E-06
IL4I1,9.07418E-06
AC008074.3,9.07111E-06
LOXL1-AS1,9.06955E-06
AF001548.2,9.06039E-06
SNORA80A,9.05803E-06
AC091685.1,9.05653E-06
RN7SL121P,9.05365E-06
AP003063.2,9.0494E-06
AC096708.4,9.0465E-06
C1QL2,9.04072E-06
AC007128.1,9.04062E-06
RNU6-405P:RNU6-467P,9.03375E-06
AC096772.1,9.02815E-06
WDYHV1,9.01611E-06
AL358472.3,9.0079E-06
ZNF419,9.00691E-06
ALG1L2:ALG1L9P,9.00564E-06
AC007540.1,9.00524E-06
FBLN1:NRK,8.99299E-06
AL136359.1,8.98932E-06
ACTA2-AS1,8.9636E-06
EHHADH,8.96011E-06
LINC00994,8.95991E-06
AL353742.1,8.95975E-06
C22orf24,8.95856E-06
MIR218-1,8.95804E-06
CU639417.1:H2BFS,8.95631E-06
SNORD11,8.95495E-06
AC004889.1:ARHGEF35,8.95475E-06
RN7SL229P,8.95164E-06
AP001627.1,8.94868E-06
KLRG2,8.94244E-06
AC010745.2,8.93785E-06
RASA4:RASA4B,8.93411E-06
AC103703.1,8.9265E-06
AC021146.12,8.91872E-06
TEX13C,8.91689E-06
AC009229.3,8.90882E-06
AC003958.2,8.90501E-06
RNU1-94P,8.89471E-06
AC243830.1,8.88899E-06
AC027688.2,8.87674E-06
RNU6-1165P,8.87598E-06
SLC12A9-AS1,8.87135E-06
AC131274.1,8.86503E-06
CLEC2A,8.85782E-06
LINC02107,8.8576E-06
LINC00852,8.85265E-06
OR2AE1,8.8487E-06
AC087241.4,8.82551E-06
RN7SKP251,8.82009E-06
C12orf66,8.81905E-06
GSG1L2,8.81695E-06
AF130359.1,8.81554E-06
AC092994.1,8.809E-06
AC024451.4,8.80665E-06
RNU1-64P,8.80618E-06
AL133342.1,8.80041E-06
SCARNA8,8.79741E-06
ZNF396,8.79659E-06
AL138781.2,8.79384E-06
AC002044.3,8.78209E-06
RP1L1,8.77466E-06
MIR30C2,8.7689E-06
AL138688.2,8.76561E-06
PRR7-AS1,8.75721E-06
AC093788.1,8.75396E-06
AC016735.2,8.7538E-06
AC022568.1,8.74159E-06
ZNF8,8.73864E-06
AC092611.3,8.72852E-06
LINC01010,8.72747E-06
AC091180.4,8.72693E-06
AC138035.1:AL732372.3,8.72677E-06
PTPN6,8.72361E-06
NEK6,8.70561E-06
AL049649.1,8.70536E-06
RNA5SP466,8.70234E-06
FMR1-IT1,8.70016E-06
RN7SL592P,8.69872E-06
ATP6V1G2-DDX39B,8.69823E-06
AC005695.1,8.68317E-06
GOLGA8H:GOLGA8T,8.68304E-06
LRRC8B,8.67129E-06
AC021739.2,8.67001E-06
AC107909.1,8.66255E-06
RNU5E-8P,8.66245E-06
KLRC4,8.65378E-06
AL390964.1,8.65376E-06
AC008555.3,8.64795E-06
RNU6-481P,8.64439E-06
AC092653.2,8.64412E-06
FEZF1,8.64159E-06
AL390718.1,8.63677E-06
CCDC105,8.62815E-06
AL158825.2,8.62807E-06
AL109910.1,8.62375E-06
AC007686.2,8.61555E-06
RNU6-457P,8.59966E-06
LINC02061,8.59945E-06
VPS37A,8.59205E-06
NT5C1B-RDH14,8.58923E-06
LINC01125,8.585E-06
AP001007.3,8.58342E-06
RN7SL658P,8.58011E-06
AC027348.1,8.57738E-06
CNPY1,8.56844E-06
AL360004.1,8.56766E-06
ZNF30,8.56262E-06
TSC22D1-AS1,8.55641E-06
IVD,8.55474E-06
RNA5SP434,8.54972E-06
UBE2Q1-AS1,8.54717E-06
RAB40AL,8.54639E-06
PEX26,8.53962E-06
AL392183.1,8.53959E-06
AL731544.1,8.53254E-06
RINT1,8.52587E-06
AL121758.1,8.52203E-06
AP003128.1,8.52186E-06
AC008079.2,8.52062E-06
AP003555.2,8.51723E-06
AC138466.3,8.51512E-06
EDC3,8.50578E-06
AC003002.4,8.49748E-06
AC092117.2,8.49447E-06
AC008878.1,8.49442E-06
AC110285.4,8.48645E-06
USP25,8.48216E-06
GOLGA8Q:GOLGA8R,8.47779E-06
SNORD113-5,8.47774E-06
AP003498.1:AP003716.1,8.47524E-06
AC005828.2,8.47344E-06
AC073862.5,8.46649E-06
HEYL,8.462E-06
AC011510.1,8.44005E-06
ANXA8,8.43418E-06
BACE2-IT1,8.42848E-06
AL162595.2,8.42426E-06
CAPN11,8.42133E-06
AC068896.1,8.41691E-06
ZNF660,8.40503E-06
AL512631.2,8.4041E-06
AC012413.1,8.39848E-06
RNU6-310P,8.38669E-06
AC113615.2,8.38586E-06
CST9L,8.38572E-06
DENND1B,8.38361E-06
AL021368.1,8.38324E-06
C2CD4A,8.38191E-06
AC093390.2,8.37641E-06
LINC02133,8.37419E-06
AL133520.1,8.35671E-06
SNORD13P3,8.35556E-06
